country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",2025-11-13 13:28:34.826498416,10.681158,78.741746,PM10,12.0,37.0,25.0
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",2025-08-15 18:01:08.138801264,10.798548,79.838212,SO2,4.0,8.0,6.0
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",2022-07-03 07:20:37.854889590,10.798548,79.838212,OZONE,,,
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",2022-09-26 23:19:07.003154572,11.273992,78.163545,PM2.5,,,
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",2023-03-13 14:50:20.820189272,9.36399,78.831977,NH3,1.0,1.0,1.0
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2022-11-21 05:45:14.195583596,11.679111,78.125052,PM10,25.0,54.0,39.0
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",2022-07-18 12:06:48.832807570,11.0973603,77.3228673,CO,52.0,61.0,55.0
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",2024-02-17 10:31:25.173501576,12.909494,79.131861,PM2.5,17.0,64.0,43.0
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",2022-05-15 11:39:33.501577286,10.423417,78.784889,NO2,13.0,17.0,15.0
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",2022-03-08 18:46:33.690851735,10.798548,79.838212,PM10,9.0,153.0,30.0
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",2022-05-29 18:19:18.359621450,12.909494,79.131861,NO2,1.0,15.0,7.0
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",2025-06-15 22:56:24.227129328,9.865935,78.022669,NH3,3.0,3.0,3.0
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",2024-10-28 16:07:34.258675072,17.5316895,78.218939,NH3,1.0,2.0,2.0
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",2023-06-21 13:28:34.826498424,17.5316895,78.218939,CO,28.0,48.0,37.0
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2023-10-31 17:52:03.028391168,17.585705,78.126199,SO2,11.0,11.0,11.0
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2022-01-01 22:06:26.119873817,17.544899,78.486949,NO2,18.0,19.0,18.0
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2024-02-28 11:48:38.611987376,17.544899,78.486949,NH3,4.0,4.0,4.0
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2022-09-23 06:53:22.523659304,17.544899,78.486949,SO2,4.0,10.0,6.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",2025-01-28 18:51:06.246056784,17.540891,78.358528,NH3,3.0,8.0,4.0
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2022-06-06 03:10:47.318611986,17.460103,78.334361,CO,,,
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2024-07-16 14:00:22.712933744,17.470431,78.566959,PM10,76.0,101.0,85.0
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2024-04-09 00:31:47.886435328,17.4559458,78.4332152,OZONE,6.0,18.0,13.0
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2023-03-03 00:36:20.441640376,17.417094,78.457437,NH3,5.0,5.0,5.0
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2022-05-03 01:12:40.883280756,17.417094,78.457437,OZONE,11.0,11.0,11.0
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2022-06-23 04:09:50.536277602,17.470431,78.566959,OZONE,14.0,42.0,35.0
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2025-08-02 09:27:49.400630912,17.5184,78.278777,NO2,4.0,89.0,13.0
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2023-11-05 19:27:26.687697160,17.37206,78.50864,PM2.5,27.0,56.0,39.0
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2022-05-05 19:31:59.242902208,17.37206,78.50864,PM10,53.0,71.0,60.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",2022-11-17 13:19:29.716088328,17.540891,78.358528,PM2.5,28.0,72.0,48.0
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",2025-12-18 13:33:07.381703472,17.5316895,78.218939,NO2,33.0,69.0,44.0
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2022-04-23 09:05:06.624605678,17.349694,78.451437,CO,5.0,14.0,8.0
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",2025-10-02 15:35:46.372239744,12.909494,79.131861,SO2,16.0,16.0,16.0
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2022-08-08 05:31:36.529968452,28.38910936,79.42963708,CO,8.0,77.0,32.0
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2024-06-02 08:51:28.958990528,28.38910936,79.42963708,OZONE,1.0,69.0,29.0
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2024-06-16 15:31:13.817034704,28.406963,77.849831,NH3,10.0,20.0,13.0
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2023-01-10 10:35:57.728706624,28.406963,77.849831,SO2,18.0,49.0,30.0
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2025-12-12 02:48:04.542586752,27.23711,78.01936,PM2.5,21.0,168.0,66.0
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",2024-06-04 05:04:21.198738160,27.106972,78.000111,NH3,4.0,5.0,4.0
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",2025-05-22 02:02:38.990536272,27.106972,78.000111,CO,22.0,44.0,27.0
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",2025-09-18 19:59:14.574132480,27.106972,78.000111,OZONE,12.0,15.0,14.0
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2025-12-08 10:22:20.063091472,27.19862,77.92066,CO,6.0,20.0,11.0
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2023-06-21 02:25:21.766561512,28.359581,79.414455,PM10,,,
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2025-10-06 19:04:43.911671920,28.359581,79.414455,NH3,1.0,2.0,1.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2022-04-26 03:24:24.984227128,27.1594,78.3953,CO,5.0,30.0,13.0
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2022-07-10 05:08:53.753943216,28.646233,77.358075,NH3,4.0,11.0,6.0
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2022-09-09 00:13:37.665615140,27.169338,78.03582,SO2,,,
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2023-07-04 10:58:40.504731856,27.19862,77.92066,NO2,49.0,84.0,54.0
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2022-12-06 21:34:38.233438484,28.757294,77.278792,NO2,106.0,149.0,126.0
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2022-05-23 18:37:28.580441640,28.757294,77.278792,CO,64.0,116.0,84.0
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2024-05-30 14:32:10.599369088,27.19412,77.96237,PM10,50.0,187.0,117.0
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2023-02-16 06:53:22.523659304,28.359581,79.414455,OZONE,16.0,22.0,17.0
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2023-06-05 21:39:10.788643528,28.38910936,79.42963708,NH3,1.0,1.0,1.0
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2023-10-30 08:42:23.848580440,28.725645,77.749675,OZONE,5.0,178.0,110.0
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-15 20:44:40.126182960,26.428282,80.327067,PM10,,,
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2022-01-07 21:48:15.899053627,26.428282,80.327067,CO,,,
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2024-12-20 15:17:36.151419552,26.509954,80.249612,PM10,42.0,106.0,78.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2022-11-29 01:39:56.214511040,26.509954,80.249612,NH3,2.0,2.0,2.0
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2023-10-17 00:09:05.110410096,26.4703136,80.3229863,PM2.5,28.0,338.0,113.0
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2025-07-07 14:27:38.044164032,26.4703136,80.3229863,OZONE,6.0,46.0,21.0
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2023-03-28 19:36:31.798107256,28.2348927,77.8683002,NH3,1.0,1.0,1.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2025-11-16 18:51:06.246056784,28.47272,77.482,PM10,56.0,198.0,117.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2023-12-10 19:31:59.242902208,28.47272,77.482,NO2,11.0,191.0,89.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2025-05-18 20:40:07.570977920,28.47272,77.482,CO,3.0,106.0,55.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2023-12-15 21:07:22.902208200,28.557054,77.453663,PM2.5,,,
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2025-03-26 21:30:05.678233440,28.557054,77.453663,NO2,29.0,171.0,82.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2022-06-17 04:28:00.757097792,28.557054,77.453663,CO,20.0,101.0,52.0
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2023-03-29 06:39:44.858044160,28.725645,77.749675,SO2,8.0,117.0,67.0
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2022-03-25 19:45:36.908517350,26.86812,81.005119,NO2,9.0,12.0,10.0
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2023-03-30 15:49:24.037854888,26.906111,80.948222,PM10,100.0,230.0,138.0
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2025-09-22 12:24:59.053627760,26.906111,80.948222,NH3,3.0,20.0,14.0
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2023-07-04 22:01:53.564668768,26.906111,80.948222,CO,13.0,117.0,57.0
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2025-01-14 23:14:34.447949520,26.90723,80.98579,NH3,4.0,4.0,4.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2025-06-29 07:29:42.965299680,26.8458805,80.9365541,NO2,,,
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2023-06-01 07:07:00.189274448,26.8458805,80.9365541,OZONE,,,
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2022-03-28 03:01:42.208201892,26.83399722,80.8917361,NO2,31.0,50.0,38.0
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2022-10-13 02:11:44.100946372,26.83399722,80.8917361,OZONE,2.0,81.0,56.0
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2025-10-17 09:18:44.290220816,28.757294,77.278792,OZONE,1.0,95.0,57.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2023-06-26 04:00:45.425867504,28.6603346,77.3572563,PM2.5,28.0,263.0,103.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2023-06-29 09:23:16.845425864,29.06351,77.709723,PM10,74.0,275.0,140.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2025-07-26 00:36:20.441640368,29.06351,77.709723,NO2,14.0,78.0,31.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2025-11-08 11:53:11.167192416,29.06351,77.709723,NH3,14.0,31.0,18.0
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2022-10-10 18:55:38.801261828,26.730136,83.433859,PM2.5,17.0,134.0,70.0
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2023-11-28 20:08:19.684542584,26.766433,80.927299,NO2,12.0,13.0,12.0
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2023-11-07 04:37:05.867507880,28.999264,77.7590354,NO2,15.0,124.0,43.0
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2022-07-04 16:30:17.034700314,25.425602,81.917152,OZONE,5.0,79.0,49.0
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2023-04-03 19:18:21.577287064,25.494,81.863,PM2.5,22.0,97.0,65.0
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2023-03-07 04:05:17.981072552,25.494,81.863,PM10,62.0,172.0,112.0
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2022-06-20 20:53:45.236593060,25.494,81.863,NO2,11.0,12.0,12.0
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2024-08-28 09:59:37.287066240,25.494,81.863,CO,12.0,44.0,19.0
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2025-07-19 02:48:04.542586752,25.44919916,81.82735986,CO,4.0,111.0,33.0
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2022-10-01 02:48:04.542586748,25.44919916,81.82735986,OZONE,11.0,27.0,12.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2024-08-26 02:43:31.987381696,28.56923,77.393848,PM2.5,43.0,310.0,139.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2022-12-01 08:56:01.514195584,28.56923,77.393848,NH3,7.0,19.0,11.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2023-01-16 10:17:47.507886432,28.56923,77.393848,SO2,21.0,57.0,36.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2024-05-23 05:40:41.640378544,28.56923,77.393848,OZONE,2.0,177.0,75.0
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2022-11-13 09:50:32.176656152,28.849399,78.742362,PM2.5,16.0,278.0,59.0
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2024-12-18 19:04:43.911671920,28.849399,78.742362,PM10,28.0,197.0,79.0
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",2022-03-04 15:17:36.151419558,28.5898,77.3101,PM2.5,22.0,164.0,69.0
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",2025-04-09 06:03:24.416403776,28.5898,77.3101,NO2,8.0,87.0,48.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2022-10-17 05:40:41.640378548,28.856664,78.772638,PM2.5,22.0,91.0,57.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2022-06-03 19:54:42.018927444,28.856664,78.772638,NO2,23.0,25.0,25.0
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2024-04-11 07:47:53.186119872,28.840739,78.697531,NH3,7.0,13.0,10.0
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2022-06-29 14:54:53.375394322,28.840739,78.697531,SO2,6.0,90.0,41.0
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2025-11-25 23:55:27.444794944,29.4723508,77.7194031,PM2.5,43.0,258.0,98.0
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2023-05-26 18:28:23.470031544,29.4723508,77.7194031,NH3,8.0,15.0,10.0
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2024-06-24 00:22:42.776025232,28.83526,78.7446,SO2,,,
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2024-04-16 20:26:29.905362768,29.2124114,78.9611753,SO2,3.0,10.0,8.0
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2025-08-07 22:06:26.119873808,29.2124114,78.9611753,OZONE,16.0,89.0,56.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2022-11-24 00:04:32.555205048,30.075911,78.2859547,PM10,55.0,112.0,86.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2023-04-24 12:43:09.274447944,30.075911,78.2859547,SO2,4.0,5.0,4.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2025-11-06 15:40:18.927444784,30.075911,78.2859547,CO,24.0,54.0,36.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2024-08-12 18:10:13.249211360,23.685297,86.945968,NO2,27.0,85.0,43.0
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2025-06-18 17:15:42.586750784,22.7605581,88.3617589,PM2.5,22.0,75.0,53.0
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2023-12-20 22:42:46.561514192,22.7605581,88.3617589,NO2,11.0,23.0,16.0
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2025-09-05 00:22:42.776025232,23.567923,87.306843,NO2,7.0,47.0,16.0
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2024-01-05 03:28:57.539432176,23.508764,87.35444,PM10,93.0,164.0,124.0
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2025-10-18 18:28:23.470031536,23.508764,87.35444,CO,57.0,109.0,72.0
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2025-05-14 06:07:56.971608832,25.301778,82.996789,OZONE,3.0,41.0,30.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2023-05-28 03:38:02.649842272,25.262326,82.995408,PM10,25.0,114.0,66.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2022-08-03 03:56:12.870662460,25.262326,82.995408,NO2,2.0,2.0,2.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2023-12-20 11:39:33.501577288,25.262326,82.995408,CO,4.0,52.0,13.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2023-07-18 06:35:12.302839112,23.697936,86.944395,NH3,4.0,6.0,5.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2024-09-06 15:03:58.485804416,23.697936,86.944395,SO2,6.0,17.0,10.0
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2025-12-15 08:10:35.962145104,23.618183,87.105718,PM10,48.0,117.0,93.0
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2025-02-19 21:25:33.123028384,27.571409,77.655757,NH3,1.0,2.0,2.0
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2023-11-26 12:52:14.384858040,27.571409,77.655757,SO2,29.0,34.0,31.0
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2024-07-11 01:21:45.993690848,29.2124114,78.9611753,NH3,3.0,13.0,7.0
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2023-05-24 11:12:18.170347000,23.618183,87.105718,OZONE,20.0,125.0,87.0
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2022-10-31 23:23:39.558359620,30.269444,78.044167,OZONE,52.0,203.0,151.0
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2025-10-26 14:23:05.488958992,25.32393,82.99687,SO2,28.0,28.0,28.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2022-06-05 16:07:34.258675078,22.06047,88.109737,PM2.5,6.0,40.0,23.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2022-04-10 00:31:47.886435331,22.06047,88.109737,NO2,10.0,22.0,13.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2024-01-14 19:36:31.798107256,22.06047,88.109737,SO2,6.0,24.0,15.0
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2023-09-10 14:54:53.375394320,22.629801,88.352017,CO,2.0,8.0,2.0
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2025-05-11 11:48:38.611987376,22.554954,88.292568,PM2.5,37.0,78.0,52.0
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2025-02-23 13:51:17.602523648,22.611968,88.347422,SO2,10.0,12.0,10.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2025-09-28 12:06:48.832807568,22.5687319,88.2797276,PM2.5,50.0,99.0,71.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2024-04-30 04:59:48.643533120,22.5687319,88.2797276,PM10,51.0,101.0,74.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2024-01-04 05:22:31.419558360,22.5687319,88.2797276,NO2,8.0,22.0,14.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2024-08-08 03:38:02.649842272,22.5687319,88.2797276,NH3,2.0,4.0,3.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2024-05-28 07:16:05.299684544,22.5687319,88.2797276,OZONE,15.0,66.0,39.0
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2025-05-15 04:14:23.091482640,22.5367507,88.3638022,NH3,5.0,6.0,6.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2023-01-11 19:45:36.908517348,22.58157048,88.41002457,PM2.5,34.0,57.0,42.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2023-05-07 10:13:14.952681384,22.58157048,88.41002457,CO,21.0,24.0,22.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2024-09-19 12:34:04.164037856,22.58157048,88.41002457,OZONE,16.0,52.0,28.0
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2022-05-07 04:41:38.422712934,22.49929,88.36917,SO2,5.0,34.0,11.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2025-01-02 12:47:41.829652992,22.5448082,88.3403691,PM2.5,46.0,104.0,72.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2023-02-03 09:23:16.845425868,22.5448082,88.3403691,PM10,58.0,102.0,77.0
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2022-02-16 12:24:59.053627760,26.6879226,88.4152495,CO,40.0,107.0,51.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2023-11-23 07:29:42.965299680,16.554731,80.64911,SO2,3.0,19.0,11.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2024-11-17 22:29:08.895899056,16.554731,80.64911,CO,39.0,62.0,40.0
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2022-03-20 18:10:13.249211356,17.72,83.3,NO2,34.0,71.0,56.0
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2022-02-19 06:44:17.413249211,17.72,83.3,OZONE,8.0,14.0,11.0
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2024-10-25 10:45:02.839116720,26.071318,91.87488,NH3,,,
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2023-12-02 12:34:04.164037856,14.675886,77.593027,OZONE,4.0,47.0,34.0
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2025-12-25 00:18:10.220820176,13.20488,79.097889,PM2.5,37.0,96.0,62.0
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2024-04-20 23:55:27.444794944,13.20488,79.097889,OZONE,30.0,49.0,37.0
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2024-12-12 19:22:54.132492112,14.465052,78.824187,PM10,43.0,56.0,49.0
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",2024-09-08 00:13:37.665615136,13.67,79.35,PM2.5,33.0,91.0,51.0
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2024-07-07 19:59:14.574132496,13.615387,79.40923,PM10,35.0,140.0,72.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2024-09-25 01:12:40.883280752,16.486692,80.699436,SO2,11.0,19.0,16.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2024-11-11 22:47:19.116719232,16.509717,80.612222,PM2.5,54.0,82.0,69.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2025-01-05 18:10:13.249211360,16.509717,80.612222,CO,30.0,44.0,39.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2025-02-16 04:59:48.643533120,26.181742,91.78063,SO2,19.0,20.0,19.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2025-06-09 01:08:08.328075712,26.181742,91.78063,CO,30.0,76.0,42.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2024-09-07 13:10:24.605678224,26.349082,92.68449,PM2.5,,,
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2022-05-16 20:49:12.681388012,13.615387,79.40923,OZONE,41.0,41.0,41.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2022-11-24 22:10:58.675078864,16.486692,80.699436,PM10,50.0,58.0,54.0
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2022-02-03 03:51:40.315457413,26.1875,91.744194,OZONE,17.0,17.0,17.0
